"Applied and Numerical Harmonic Analysis","Appl. Numer. Harmon. Anal."
"Approaches to Semiotics","Approaches Semiotics"
"Appunti. Scuola Normale Superiore di Pisa (Nuova Serie)","Appunti. Sc. Norm. Super. Pisa (N. S.)"
"Arab Journal of Mathematical Sciences","Arab J. Math. Sci."
"Arabian Journal of Mathematics","Arab. J. Math. (Springer)"
"Arabic Sciences and Philosophy. A Historical Journal","Arabic Sci. Philos."
"Arbeitsberichte des Instituts fur Mathematische Maschinen und Datenverarbeitung, Band 15","Arbeitsber. Inst. Math. Masch. Datenverarb., Band 15"
"Arbor Scientiarum: Beitrage zur Wissenschaftsgeschichte, Reihe A: Abhandlungen","Arbor Scientiarum: Beitrage Wissenschaftsgeschichte, Reihe A: Abhandlungen"
"Archimedes: New Studies in the History and Philosophy of Science and Technology","Archimedes"
"Archiv der Mathematik","Arch. Math. (Basel)"
"Archive for History of Exact Sciences","Arch. Hist. Exact Sci."
"Archive for Mathematical Logic","Arch. Math. Logic"
"Archive for Rational Mechanics and Analysis","Arch. Ration. Mech. Anal."
"Archives of Computational Methods in Engineering. State of the Art Reviews","Arch. Comput. Methods Eng."
"Archives of Control Sciences. Polish Academy of Sciences. Committee of Automatic Control and Robotics","Arch. Control Sci."
"Argumentation Library","Argum. Libr."
"Arkiv for Matematik","Ark. Mat."
"Armenian Journal of Mathematics","Armen. J. Math."
"Army Materials Technology Conference Series","Army Materials Tech. Conf. Ser."
"Arne Ryde Memorial Lectures Series","Arne Ryde Meml. Lect. Ser."
"Arnold Applications of Statistics","Arnold Appl. Stat."
"Arnold Mathematical Journal","Arnold Math. J."
"Ars Combinatoria","Ars Combin."
"Ars Inveniendi Analytica","Ars Inven. Anal."
"Ars Mathematica Contemporanea","Ars Math. Contemp."
"Artech House Telecommunications Library","Artech House Telecommun. Libr."
"Artificial Intelligence: Foundations, Theory, and Algorithms","Artif. Intell. Found. Theory Algorithms"
"Asia Pacific Mathematics Newsletter","Asia Pac. Math. Newsl."
"Asia-Pacific Journal of Operational Research","Asia-Pac. J. Oper. Res."
"Asian Journal of Control","Asian J. Control"
"Asian Journal of Mathematics","Asian J. Math."
"Asian-European Journal of Mathematics","Asian-Eur. J. Math."
"Asset Analytics","Asset Anal."
"Association for Computing Machinery. Transactions on Mathematical Software","ACM Trans. Math. Software"
"Association for Mathematical Research Monographs","Assoc. Math. Res. Monogr."
"Association for Women in Mathematics Series","Assoc. Women Math. Ser."
"Association of American Publishers Electronic Manuscript Series","Assoc. American Publ. Electron. Manuscript Ser."
"Astin Bulletin. The Journal of the International Actuarial Association","Astin Bull."
"Astronomy and Astrophysics Library","Astronom. Astrophys. Lib."
"Astrophysics and Space Science Library","Astrophys. Space Sci. Libr."
"Astrophysics and Space Science. An International Journal of Astronomy, Astrophysics and Space Science","Astrophys. Space Sci."
"Asymptotic Analysis","Asymptot. Anal."
"Athena Scientific Optimization and Computation Series","Athena Sci. Optim. Comput. Ser."
"Athenaeum Economics","Athenaeum Econom."
"Athenaum Monografien. Philosophie","Athenaum Monogr. Philos."
"Atlantis Briefs in Differential Equations","Atlantis Briefs Differ. Equ."
"Atlantis Computational Intelligence Systems","Atlantis Comput. Intell. Syst."
"Atlantis Studies in Astroparticle Physics and Cosmology","Atlantis Stud. Astropart. Phys. Cosmol."
"Atlantis Studies in Computational Finance and Financial Engineering","Atlantis Stud. Comput. Finance Financ. Eng."
"Atlantis Studies in Computing","Atlantis Stud. Comput."
"Atlantis Studies in Differential Equations","Atlantis Stud. Differ. Equ."
"Atlantis Studies in Dynamical Systems","Atlantis Stud. Dyn. Syst."
"Atlantis Studies in Mathematical Physics: Theory and Applications","Atlantis Stud. Math. Phys. Theory Appl."
"Atlantis Studies in Mathematics","Atlantis Stud. Math."
"Atlantis Studies in Mathematics for Engineering and Science","Atlantis Stud. Math. Eng. Sci."
"Atlantis Studies in Probability and Statistics","Atlantis Stud. Probab. Stat."
"Atlantis Studies in Scientific Computing in Electromagnetics","Atlantis Stud. Sci. Comput. Electromagn."
"Atlantis Studies in Variational Geometry","Atlantis Stud. Var. Geom."
"Atlantis Transactions in Geometry","Atlantis Trans. Geom."
"Atmospheric and Oceanographic Sciences Library","Atmos. Oceanogr. Sci. Libr."
"Atti della Accademia Nazionale dei Lincei. Rendiconti Lincei. Matematica e Applicazioni","Atti Accad. Naz. Lincei Rend. Lincei Mat. Appl."
"Atti della Accademia Peloritana dei Pericolanti. Classe di Scienze, Fisiche, Matematiche e Naturali. AAPP. Physical, Mathematical, and Natural Sciences","Atti Accad. Peloritana Pericolanti Cl. Sci. Fis. Mat. Natur."
"Atti e Memorie. Memorie Scientifiche, Giuridiche, Letterarie. Serie VIII","Atti Mem. Mem. Sci. Giuridiche Lett. (8)"
"Aufbaukurs Mathematik","Aufbaukurs Math."
"Aurora Dover Modern Math Originals","Aurora Dover Mod. Math Orig."
"Australasian Philosophical Review","Australas. Philos. Rev."
"Australian & New Zealand Journal of Statistics","Aust. N. Z. J. Stat."
"Australian Computer Science Communications","Austral. Comput. Sci. Commun."
"Australian Mathematical Society Lecture Series","Austral. Math. Soc. Lect. Ser."
"Automatica. A Journal of IFAC, the International Federation of Automatic Control","Automatica J. IFAC"
"Automation Computers Applied Mathematics. Scientific Journal","Automat. Comput. Appl. Math."
"Automation and Remote Control","Autom. Remote Control"
"Automation-Control and Industrial Engineering Series","Autom.-Control Ind. Eng. Ser."
"Autonomic Systems","Auton. Syst."
"Aux Editions Belin","Ed. Belin"
"Azerbaijan Journal of Mathematics","Azerb. J. Math."
"BBGNT. Berliner Beitrage zur Geschichte der Naturwissenschaften und der Technik","BBGNT. Berliner Beitr. Gesch. Naturwiss. Tech."
"BIOMATH. International Journal on Mathematical Methods and Models in Biosciences","BIOMATH"
"BIT. Numerical Mathematics","BIT"
"BSG Proceedings","BSG Proc."
"BSHM Bulletin. Journal of the British Society for the History of Mathematics","BSHM Bull."
"BSHP New Texts in the History of Philosophy","BSHP New Texts Hist. Philos."
"BTS Comptable-IUT de Gestion. Enseignement Technique Superieur","BTS Compt.-IUT Gestion Enseign. Tech. Super."
"Balkan Journal of Geometry and its Applications","Balkan J. Geom. Appl."
"Banach Center Publications","Banach Center Publ."
"Banach Journal of Mathematical Analysis","Banach J. Math. Anal."
"Basics of","Basics"
"Basiswissen Statistik fur Wirtschaftswissenschaftler","Basiswissen Statist. Wirtschaftswiss."
"Bayesian Analysis","Bayesian Anal."
"Behaviormetrics: Quantitative Approaches to Human Behavior","Behaviormetr. Quant. Approaches Hum. Behav."
"Beijing Daxue Xuebao. Ziran Kexue Ban. Acta Scientiarum Naturalium Universitatis Pekinensis","Beijing Daxue Xuebao Ziran Kexue Ban"
"Beijing Shifan Daxue Xuebao. Ziran Kexue Ban. Journal of Beijing Normal University (Natural Science)","Beijing Shifan Daxue Xuebao"
"Beitrage Datenverarbeitung und Unternehmensforschung","Beitr. Datenverarb. Unternehmensforsch."
"Beitrage zur Algebra und Geometrie. Contributions to Algebra and Geometry","Beitr. Algebra Geom."
"Beitrage zur Bolzano-Forschung","Beitr. Bolzano-Forsch."
"Beitrage zur Forschungstechnologie","Beitr. Forschungstech."
"Beitrage zur Mathematik","Beitr. Math."
"Bericht ATWD","Ber. ATWD"
"Berichte aus dem Institut fur Statistik und Versicherungsmathematik und aus dem Institut fur Angewandte Statistik der Freien Universitat Berlin","Berichte aus dem Institut fur Statistik und Versicherungsmathematik und aus dem Institut fur Angewandte Statistik de"
"Berichte aus dem Institut fur Statistik und Wirtschaftsmathematik und aus dem Institut fur Angewandte Statistik der Freien Universitat Berlin","Berichte aus dem Institut fur Statistik und Wirtschaftsmathematik und aus dem Institut fur Angewandte Statistik der"
"Berichte aus der Mathematik","Ber. Math."
"Berichte des German Chapter of the ACM","Berichte German Chapter ACM"
"Berichte zur Wissenschaftsgeschichte","Ber. Wiss.gesch."
"Berkeley Papers in History of Science","Berkeley Papers Hist. Sci."
"Berlin Studies of the Ancient World","Berlin Stud. Anc. World"
"Berliner Studienreihe zur Mathematik","Berliner Studienreihe Math."
"Bernoulli. Official Journal of the Bernoulli Society for Mathematical Statistics and Probability","Bernoulli"
"Bernstein Series in Computational Neuroscience","Bernstein Ser. Comput. Neurosci."
"Biblioteca di Physis","Bibl. Physis"
"Biblioteka Ekonometryczna","Bibl. Ekonom."
"Biblioteka Inzhenera","Bibl. Inzh."
"Biblioteka Uchitelya Matematiki","Bibl. Uchitelya Mat."
"Biblioteka ``Znanie''","Bibl. ``Znanie''"
"Biblioteka po Avtomatike","Bibl. Avtomat."
"Bibliothek des Technischen Allgemeinwissens","Bibl. Techn. Allgemeinwiss."
"Bibliotheque Scientifique","Bibl. Sci."
"Big Data Management","Big Data Manag."
"Big and Integrated Artificial Intelligence","Big Integr. Artif. Intell."
"Bihar Mathematical Society. Journal","J. Bihar Math. Soc."
"Biological Cybernetics","Biol. Cybernet."
"Biological and Medical Physics, Biomedical Engineering","Biol. Med. Phys. Biomed. Eng."
"Biologically-Inspired Systems","Biol.-Inspired Syst."
"Biomedizinische Technik","Biomed. Tech."
"Biometrical Journal","Biom. J."
"Biometrics. Journal of the International Biometric Society","Biometrics"
"Biosystems & Biorobotics","Biosyst. Biorobot."
"Birkhauser Advanced Texts: Basler Lehrbucher","Birkhauser Adv. Texts Basler Lehrbucher"
"Birkhauser Skripten","Birkhauser Skr."
"Bloomsbury Critical Introductions to Contemporary Epistemology","Bloomsbury Crit. Introd. Contemp. Epistemol."
"Bloomsbury Studies in the Aristotelian Tradition","Bloomsbury Stud. Aristot. Tradit."
"Bocconi & Springer Series","Bocconi Springer Ser."
"Bochumer Studien zur Philosophie","Boch. Stud. Philos."
"Boletim da Sociedade Paranaense de Matematica. 3rd Serie","Bol. Soc. Parana. Mat. (3)"
"Boletim da Sociedade Portuguesa de Matematica","Bol. Soc. Port. Mat."
"Boletin de Matematicas. Nueva Serie","Bol. Mat."
"Boletin de la Asociacion Matematica Venezolana","Bol. Asoc. Mat. Venez."
"Boletin de la Sociedad Matematica Mexicana. Third Series","Bol. Soc. Mat. Mex. (3)"
"Bollettino dell'Unione Matematica Italiana","Boll. Unione Mat. Ital."
"Bollettino di Storia delle Scienze Matematiche","Boll. Stor. Sci. Mat."
"Bolyai Society Mathematical Studies","Bolyai Soc. Math. Stud."
"Books in Print","Books Print"
"Boston Studies in the Philosophy and History of Science","Boston Stud. Philos. Hist. Sci."
"Boundary Value Problems","Bound. Value Probl."
"Brazilian Journal of Probability and Statistics","Braz. J. Probab. Stat."
"British Journal for the History of Mathematics","Br. J. Hist. Math."
"British Society for the History of Science. British Journal for the History of Science","British J. Hist. Sci."
"Brucken zur Mathematik","Brucken Math."
"Bruno Pini Mathematical Analysis Seminar","Bruno Pini Math. Anal. Semin."
"Buletinul Academiei de Stiinte a Republicii Moldova. Matematica. Izvestiya Akademii Nauk Respubliki Moldova. Matematika","Bul. Acad. Stiinte Repub. Mold. Mat."
"Buletinul Stiintific al Universitatii ``Politehnica'' din Timisoara. Seria Matematica-Fizica. Scientific Bulletin of the Politehnica University of Timisoara. Transactions on Mathematics & Physics","Bul. Stiint. Univ. Politeh. Timis. Ser. Mat. Fiz."
"Bulletin Mathematique de la Societe des Sciences Mathematiques de Roumanie. Nouvelle Serie","Bull. Math. Soc. Sci. Math. Roumanie (N.S.)"
"Bulletin de la Societe Mathematique de France","Bull. Soc. Math. France"
"Bulletin de la Societe Mathematique de France. Supplement Memoire","Bull. Soc. Math. France Suppl. Mem."
"Bulletin de la Societe des Sciences et des Lettres de Lodz. Serie: Recherches sur les Deformations","Bull. Soc. Sci. Lett. Lodz Ser. Rech. Deform."
"Bulletin des Sciences Mathematiques","Bull. Sci. Math."
"Bulletin of Computational Applied Mathematics","Bull. Comput. Appl. Math."
"Bulletin of Economic Research","Bull. Econ. Res."
"Bulletin of Informatics and Cybernetics","Bull. Inform. Cybernet."
"Bulletin of International Mathematical Virtual Institute","Bull. Int. Math. Virtual Inst."
"Bulletin of Kerala Mathematics Association","Bull. Kerala Math. Assoc."
"Bulletin of Mathematical Analysis and Applications","Bull. Math. Anal. Appl."
"Bulletin of Mathematical Biology","Bull. Math. Biol."
"Bulletin of Mathematical Biology. A Journal Devoted to Research at the Interface of the Life and Mathematical Sciences","Bull. Math. Biol."
"Bulletin of Mathematical Sciences","Bull. Math. Sci."
"Bulletin of Nara University of Education. Natural Science","Bull. Nara Univ. Ed. Natur. Sci."
"Bulletin of Osaka Prefectural University College of Technology","Bull. Osaka Prefect. Univ. Coll. Technol."
"Bulletin of Pure and Applied Mathematics","Bull. Pure Appl. Math."
"Bulletin of Tokyo Gakugei University. Natural Sciences","Bull. Tokyo Gakugei Univ. Nat. Sci."
"Bulletin of University of Teacher Education Fukuoka. Part III. Mathematics, Natural Sciences and Technology","Bull. Univ. Teach. Educ. Fukuoka. III"
"Bulletin of the Allahabad Mathematical Society","Bull. Allahabad Math. Soc."
"Bulletin of the Australian Mathematical Society","Bull. Aust. Math. Soc."
"Bulletin of the Belgian Mathematical Society. Simon Stevin","Bull. Belg. Math. Soc. Simon Stevin"
"Bulletin of the Brazilian Mathematical Society. New Series. Boletim da Sociedade Brasileira de Matematica","Bull. Braz. Math. Soc. (N.S.)"
"Bulletin of the Calcutta Mathematical Society","Bull. Calcutta Math. Soc."
"Bulletin of the European Association for Theoretical Computer Science. EATCS","Bull. Eur. Assoc. Theor. Comput. Sci. EATCS"
"Bulletin of the Faculty of Education. Kagoshima University. Natural Science","Bull. Fac. Ed. Kagoshima Univ. Natur. Sci."
"Bulletin of the Faculty of Science. University of the Ryukyus","Bull. Fac. Sci. Univ. Ryukyus"
"Bulletin of the Georgian National Academy of Sciences. New Series","Bull. Georgian Natl. Acad. Sci. (N.S.)"
"Bulletin of the Hellenic Mathematical Society","Bull. Hellenic Math. Soc."
"Bulletin of the Institute of Combinatorics and its Applications","Bull. Inst. Combin. Appl."
"Bulletin of the Institute of Mathematics. Academia Sinica. New Series","Bull. Inst. Math. Acad. Sin. (N.S.)"
"Bulletin of the Iranian Mathematical Society","Bull. Iranian Math. Soc."
"Bulletin of the Korean Mathematical Society","Bull. Korean Math. Soc."
"Bulletin of the Kyushu Institute of Technology. Pure and Applied Mathematics","Bull. Kyushu Inst. Technol. Pure Appl. Math."
"Bulletin of the London Mathematical Society","Bull. Lond. Math. Soc."
"Bulletin of the Malaysian Mathematical Sciences Society","Bull. Malays. Math. Sci. Soc."
"Bulletin of the Polish Academy of Sciences. Mathematics","Bull. Pol. Acad. Sci. Math."
"Bulletin of the Russian Academy of Sciences. Physics","Bull. Russ. Acad. Sci. Phys."
"Bulletin of the Transilvania University of Brasov. Series III. Mathematics and Computer Science","Bull. Transilv. Univ. Brasov Ser. III. Math. Comput. Sci."
"Bulletin of the Transilvania University of Brasov. Series III. Mathematics, Informatics, Physics","Bull. Transilv. Univ. Brasov Ser. III"
"Bulletin. Classe des Sciences Mathematiques et Naturelles. Sciences Mathematiques","Bull. Cl. Sci. Math. Nat. Sci. Math."
"Bulletin. Tbilisi International Centre of Mathematics and Informatics","Bull. TICMI"
"Burg Monographs in Science","Burg Monogr. in Sci."
"Butlleti de la Societat Catalana de Matematiques","Butl. Soc. Catalana Mat."
"CBMS Regional Conference Series in Mathematics","CBMS Reg. Conf. Ser. Math."
"CBMS-NSF Regional Conference Series in Applied Mathematics","CBMS-NSF Regional Conf. Ser. in Appl. Math."
"CEMPI Series","CEMPI Ser."
"CIM Series in Mathematical Sciences","CIM Ser. Math. Sci."
"CIRM Jean-Morlet Series","CIRM Jean-Morlet Ser."
"CISM International Centre for Mechanical Sciences. Courses and Lectures","CISM Courses and Lect."
"CMI Lecture Series in Mathematics","CMI Lect. Ser. Math."
"CMS Books in Mathematics/Ouvrages de Mathematiques de la SMC","CMS Books Math./Ouvrages Math. SMC"
"CMS/CAIMS Books in Mathematics","CMS/CAIMS Books Math."
"CPSS Power Electronics Series","CPSS Power Electron. Ser."
"CRC Mathematical Modelling Series","CRC Math. Model. Ser."
"CRC Press/Chapman and Hall Handbooks in Mathematics Series","CRC Press/Chapman Hall Handb. Math. Ser."
"CRC Series in Applied and Computational Mechanics","CRC Ser. Applied Comput. Mech."
"CRM Monograph Series","CRM Monogr. Ser."
"CRM Series in Mathematical Physics","CRM Ser. Math. Phys."
"CSIAM Transactions on Applied Mathematics","CSIAM Trans. Appl. Math."
"CTM. Classical Topics in Mathematics","CTM. Class. Top. Math."
